公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證(驗證單位),第三方驗證(單位名稱),第三方驗證(採用標準),公司網站報告書相關資訊(中文版),中文版永續報告書檔案,中文版上傳日期,英文版永續報告書網址,英文版永續報告書檔案,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註,公司完整名稱,統一編號,CSR報告超連結
2409,友達,AUO,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安侯建業聯合會計師事務所(KPMG),確信準則3000號(原公報第一號),https://csr.auo.com/tw/download/file/2022-esg-report,t100sa11_2409_111.pdf,112/06/30,https://csr.auo.com/en/download/file/2022-esg-report,t100sa11_2409_111_E.pdf,2023/06/30,,,,,CSR@auo.com,,友達光電股份有限公司,_84149738,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2409_111.pdf
2412,中華電,CHT,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS Taiwan,AA1000 第2類型(Type2) 高度保證,https://www.cht.com.tw/zh-tw/home/cht/esg/esg-report/sustainability-esg-report,t100sa11_2412_111.pdf,112/06/29,https://www.cht.com.tw/en/home/cht/esg/esg-report/sustainability-esg-report,t100sa11_2412_111_E.pdf,2023/08/31,,,,,chtcsr@cht.com.tw,報告書為求完整性，部分內容回溯2021年或擴及2023年。,中華電信股份有限公司,_96979933,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2412_111.pdf
2419,仲琦,H.T.,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣衛理國際品保驗證(股) Bureau Veritas Certification (Taiwan),AA1000 第2類型(Type2) 中度保證,https://www.hitrontech.com/zh-tw/esg/,t100sa11_2419_111.pdf,112/06/16,https://www.hitrontech.com/wp-content/uploads/2023/07/2022-EN-ESG.pdf,t100sa11_2419_111_E.pdf,2023/07/20,,,,,derong_kong@hitrontech.com,,仲琦科技股份有限公司,_22029190,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2419_111.pdf
2420,新巨,ZIPPY,6.係自願編製與申報,電子零組件業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.zippy.com/zh-tw/csrresponse.aspx,t100sa11_2420_111.pdf,112/08/14,https://www.zippy.com/csrresponse.aspx,t100sa11_2420_111_E.pdf,2023/08/14,,,,,care@zippy.com.tw,,新巨企業股份有限公司,_20970807,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2420_111.pdf
2421,建準,SUNON,5.股本達新臺幣二十億元以上者,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,立恩威國際驗證股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.sunon.com/csr.aspx,t100sa11_2421_111.pdf,112/06/21,https://www.sunon.com/en/csr.aspx,t100sa11_2421_111_E.pdf,2023/08/10,,,,,pany@sunon.com,無,建準電機工業股份有限公司,_81448796,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2421_111.pdf
2423,固緯,GW,6.係自願編製與申報,其他電子業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.instek.com.tw,t100sa11_2423_111.pdf,112/06/14,https://www.gwinstek.com/en-global/report/index,t100sa11_2423_111_E.pdf,2023/07/07,,,,,alex_chen@goodwill.com.tw,無,固緯電子實業股份有限公司,_04735004,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2423_111.pdf
2439,美律,MERRY,6.係自願編製與申報,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS(台灣檢驗科技股份有限公司),AA1000 第2類型(Type2) 中度保證,https://www.merry.com.tw/page/about/index.aspx?kind=50#,t100sa11_2439_111.pdf,112/06/30,,,,,,,,Merry_PR@merry.com.tw,,美律實業股份有限公司,_52375605,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2439_111.pdf
2441,超豐,GTK,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.greatek.com.tw/business4.html,t100sa11_2441_111.pdf,112/06/19,,,,,,,,ned@greatek .com.tw,無,超豐電子股份有限公司,_05126366,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2441_111.pdf
2442,新美齊,JEAN,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.jean.com.tw/tw/sustainable,t100sa11_2442_111.pdf,112/06/30,,,,,,,,tim.chang@jean.com.tw,無,新美齊股份有限公司,_22006274,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2442_111.pdf
2449,京元電子,KYEC,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技(股)公司(SGS Taiwan Ltd.),AA1000 第1類型(Type1) 中度保證,https://www.kyec.com.tw/zh-tw/Csr/csrdownload,t100sa11_2449_111.pdf,112/06/29,,,,t100sa11_2449_111_M.pdf,112/08/10,,,neilchung@kyec.com.tw,無,京元電子股份有限公司,_22507241,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2449_111.pdf
2450,神腦,SENAO,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司(SGS Taiwan Ltd.),AA1000 第1類型(Type1) 中度保證,https://www.senao.com.tw/invest10.php,t100sa11_2450_111.pdf,112/06/29,https://www.senao.com.tw/invest10.php,t100sa11_2450_111_E.pdf,2023/08/16,,,,,hugo.li@senao.com.tw,,神腦國際企業股份有限公司,_12228473,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2450_111.pdf
2451,創見,Transcend,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://tw.transcend-info.com/about/ESG_report,t100sa11_2451_111.pdf,112/06/30,,,,,,,,IR@transcend-info.com,,創見資訊股份有限公司,_23446187,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2451_111.pdf
2454,聯發科,MTK,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI,AA1000 第1類型(Type1) 中度保證,https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/%E8%81%AF%E7%99%BC%E7%A7%91%E6%8A%802022%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8%E4%B8%AD%E6%96%87%E7%89%88_Final.pdf,t100sa11_2454_111.pdf,112/06/30,https://d86o2zu8ugzlg.cloudfront.net/mediatek-craft/reports/CSR/2022-MediaTek-Sustainability-Report-final.pdf,t100sa11_2454_111_E.pdf,2023/08/10,,,,,CSR@mediatek.com,,聯發科技股份有限公司,_84149961,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2454_111.pdf
2457,飛宏,PHIHONG,5.股本達新臺幣二十億元以上者,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會,AA1000 第1類型(Type1) 中度保證,https://www.phihong.com.tw/index.php?route=investors/investorsqiye&zeren_type_id=4&zong=1,t100sa11_2457_111.pdf,112/06/30,,,,,,,,Thomas_Chou@phihong.com.tw,,飛宏科技股份有限公司,_30435973,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2457_111.pdf
2458,義隆,ELAN,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS TW,AA1000 第2類型(Type2) 中度保證,https://www.emc.com.tw/emc/tw/csr/report,t100sa11_2458_111.pdf,112/06/29,,,,,,,,pmlms@emc.com.tw,待取得第三方保證/確信聲明書，隨完整的美編版本一同更新,義隆電子股份有限公司,_84149224,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2458_111.pdf
2474,可成,CATCHER,5.股本達新臺幣二十億元以上者,其他電子業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.catcher-group.com/tw/csr_esh_more.aspx?ID=5,t100sa11_2474_111.pdf,112/06/30,,,,,,,,csr@catcher-group.com,本報告書亦採用SASB永續指標，依循TCFD框架進行氣候變遷風險與機會之揭露。,可成科技股份有限公司,_69905810,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2474_111.pdf
2480,敦陽科,STARK,6.係自願編製與申報,資訊服務業,111/01/01~111/12/31,2. 其他依循標準：GRI準則、SASB準則,無,無資料,無資料,https://www.sti.com.tw/web/official/esg-report,t100sa11_2480_111.pdf,112/08/04,,,,,,,,Sunny.Peng@sti.com.tw,,敦陽科技股份有限公司,_84218848,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2480_111.pdf
2484,希華,SIWARD,6.係自願編製與申報,電子零組件業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.siward.com.tw/tw/csr/sustainable-development,t100sa11_2484_111.pdf,112/06/28,,,,,,,,stg250@siward.com,,希華晶體科技股份有限公司,_22771229,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2484_111.pdf
2486,一詮,I-CHIUN,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.i-chiun.com.tw/_ch/05_ir/00_overview.php,t100sa11_2486_111.pdf,112/06/27,,,,,,,,paijung@i-chiun.com.tw,無,一詮精密工業股份有限公司,_35866232,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2486_111.pdf
2489,瑞軒,AMTRAN,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),https://www.amtran.com.tw/file.php?id=7,t100sa11_2489_111.pdf,112/08/14,https://www.amtran.com.tw/file.php?id=7,t100sa11_2489_111_E.pdf,2023/08/14,,,,,esg@amtran.com.tw,,瑞軒科技股份有限公司,_84929896,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2489_111.pdf
2492,華新科,WTC,5.股本達新臺幣二十億元以上者,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI英國標準協會,AA1000 第1類型(Type1) 中度保證,https://www.passivecomponent.com/zh-hant/csr/csr-reports/,t100sa11_2492_111.pdf,112/06/30,,,,,,,,gracehuang@passivecomponent.com,,華新科技股份有限公司,_19004316,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2492_111.pdf
2495,普安,Infortrend,5.股本達新臺幣二十億元以上者,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.infortrend.com/tw/about/report-download,t100sa11_2495_111.pdf,112/06/30,,,,,,,,ESGreport@infortrend.com,無,普安科技股份有限公司,_84166074,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2495_111.pdf
2498,宏達電,HTC,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS Taiwan,AA1000 第2類型(Type2) 高度保證,https://www.htc.com/tw/esg/esg-report/,t100sa11_2498_111.pdf,112/06/29,https://www.htc.com/us/esg/esg-report/,t100sa11_2498_111_E.pdf,2023/08/16,t100sa11_2498_111_M.pdf,112/08/16,,,esg@htc.com,,宏達國際電子股份有限公司,_16003518,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2498_111.pdf
2501,國建,CATHAY RED,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),http://cathayred-csr.com/download.html,t100sa11_2501_111.pdf,112/08/25,,,,,,,,jaredliu@cathay-red.com.tw,,國泰建設股份有限公司,_03374306,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2501_111.pdf
2504,國產,GBM,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會(BSI),AA1000 第1類型(Type1) 中度保證,http://www.gdc.com.tw/zh-TW/investor.php?id=17,t100sa11_2504_111.pdf,112/06/30,,,,,,,,lucllao@gdc.com.tw,,國產建材實業股份有限公司,_24060203,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2504_111.pdf
2505,國揚,ky,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.kycc.com.tw/tw/kuoyang_2.php,t100sa11_2505_111.pdf,112/06/30,,,,,,,,melody@kycc.com.tw,,國揚實業股份有限公司,_11603817,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2505_111.pdf
2506,太設,PCC,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.pacific-group.com.tw/investor/%e6%b0%b8%e7%ba%8c%e5%a0%b1%e5%91%8a%e6%9b%b8/,t100sa11_2506_111.pdf,112/06/30,,,,,,,,hua@pacific-group.com.tw,,太平洋建設股份有限公司,_11099009,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2506_111.pdf
2520,冠德,KINDOM,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,英國標準協會(BSI),AA1000 第1類型(Type1) 中度保證,https://csr.kindom.com.tw/csrreport/,t100sa11_2520_111.pdf,112/06/30,https://csr.kindom.com.tw/csrreport/,t100sa11_2520_111_E.pdf,2023/08/21,,,,,sclin@kindom.com.tw,無。,冠德建設股份有限公司,_30900892,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2520_111.pdf
2530,華建,DELPHA,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,安永聯合會計師事務所,確信準則3000號(原公報第一號),http://www.delpha.com.tw/corporate,t100sa11_2530_111.pdf,112/06/30,,,,,,,,kenwang@delpha.com.tw,,大華建設股份有限公司,_11059409,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2530_111.pdf
2534,宏盛,HSC,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.hsc.com.tw/society6.php,t100sa11_2534_111.pdf,112/06/30,,,,,,,,emma_huang@hsc.com.tw,,宏盛建設股份有限公司,_22221180,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2534_111.pdf
2535,達欣工,DA-CIN,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS,AA1000 第1類型(Type1) 中度保證,https://www.dacin.com.tw/csr/download.php,t100sa11_2535_111.pdf,112/06/30,https://www.dacin.com.tw/en/csr/,t100sa11_2535_111_E.pdf,2023/08/01,,,,,100104@dacin.com.tw,,達欣工程股份有限公司,_18997007,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2535_111.pdf
2539,櫻花建,SAKURAD,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.sakurad.com.tw,t100sa11_2539_111.pdf,112/06/30,,,,,,,,susan@sakurad.com.tw;meiyin@sakurad.com.tw,,櫻花建設股份有限公司,_22491640,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2539_111.pdf
2546,根基,KEDGE,6.係自願編製與申報,建材營造,111/01/01~111/12/31,2. 其他依循標準：GRI準則及SASB永續會計準則,其他查驗證單位：,立恩威國際驗證股份有限公司,AA1000 第1類型(Type1) 中度保證,https://esg.kedge.com.tw/,t100sa11_2546_111.pdf,112/08/09,https://esg.kedge.com.tw/en/,t100sa11_2546_111_E.pdf,2023/08/09,,,,,kerry_wang@kindom.com.tw,無,根基營造股份有限公司,_43876760,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2546_111.pdf
2547,日勝生,RADIUM,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,資誠聯合會計師事務所,確信準則3000號(原公報第一號),https://www.radium.com.tw/public/download#gsc.tab=0,t100sa11_2547_111.pdf,112/08/07,,,,,,,,dulcey@radium.com.tw,無,日勝生活科技股份有限公司,_12373243,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2547_111.pdf
2548,華固,HUAKU,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,2. 其他依循標準：依循GRI準則、永續會計準則委員會（SASB），及氣候相關財務揭露（TCFD）,無,無資料,無資料,https://www.huaku.com.tw/csr,t100sa11_2548_111.pdf,112/06/30,,,,,,,,ESG@huaku.com.tw,,華固建設股份有限公司,_23358846,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2548_111.pdf
2601,益航,FSC,5.股本達新臺幣二十億元以上者,貿易百貨,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.firsteam.com.tw/csr_report.html,t100sa11_2601_111.pdf,112/06/16,,,,,,,,csr@firsteam.com.tw,無,益航股份有限公司,_03353007,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2601_111.pdf
2603,長榮,EMC,5.股本達新臺幣二十億元以上者,航運業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,資誠聯合會計師事務所,確信準則3000號(原公報第一號),https://csr.evergreen-marine.com/csr/tw/jsp/CSR_Report.jsp,t100sa11_2603_111.pdf,112/07/27,https://csr.evergreen-marine.com/csr/jsp/CSR_Report.jsp,t100sa11_2603_111_E.pdf,2023/08/10,t100sa11_2603_111_M.pdf,112/08/10,,,csr@evergreen-marine.com,,長榮海運股份有限公司,_11337775,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2603_111.pdf
2605,新興,SNC,5.股本達新臺幣二十億元以上者,航運業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.snc.com.tw,t100sa11_2605_111.pdf,112/06/30,,,,,,,,sd@snc.com.tw,,新興航運股份有限公司,_11812103,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2605_111.pdf
2606,裕民,U-MING,5.股本達新臺幣二十億元以上者,航運業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,DNV-Business Assurance,其他,https://www.uming.com.tw/csr/Reports.aspx,t100sa11_2606_111.pdf,112/06/08,,,,,,,,treenahuang@mail.uming.com.tw,,裕民航運股份有限公司,_47067419,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2606_111.pdf
2607,榮運,EITC,5.股本達新臺幣二十億元以上者,航運業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.evergreen-eitc.com.tw/eitchtdocs/jsp/c_7/c_7_6_2.jsp,t100sa11_2607_111.pdf,112/06/29,,,,,,,,csr@evergreen-eitc.com.tw,,長榮國際儲運股份有限公司,_04406559,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2607_111.pdf
